Tool Name,Masterformat,Material Category,Material Subcategory,Category OpenEPD Name,Category L2,Category L3,Category L4,Country,Regions Applicable,Datapoint Type,Plant Admin District,Plant Admin District 2,Plant Name,Plant Address,Manufacturer,Category Declared Unit,Quantity Unit (EC3),Default Unit,Quantity Unit,Product Name,Product Description,Index,Expiry Date,Published Date,Image URL,Density (kg/m2),Density (kg/m3),Category Description,Category Mass per Declared Unit,Concrete Aggregate Size Unit,Concrete Air Entrainment,Concrete Compressive Strength Unit,Plant Type,Reviewer Name,Stored Carbon,Use Stored Carbon,Concrete Aggregate Size (mm),Concrete Compressive Strength,Concrete Slump (in),EC3 Uncertainty Factor (%),GWP Fossil + Biogenic (kgCO2e),GWP per Default Unit,AP per Default Unit,EP per Default Unit,SFP per Default Unit,ODP per Default Unit,NRE per Default Unit,GWPbio per Default Unit
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified EUROMAC2 Plant(s),,EUROMAC2,1 m2,,m2 x RSI,m2,EUROMAC2 Bloc coffrant Ep.25 cm,EUROMAC2 Bloc coffrant Ep.25 cm,ec3dmj3q,46537,44696,https://cqddatastore.blob.core.windows.net/cqd/images/99d06750693a4a118d98812ee3a14d05.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,10.9994803,10.9994803,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified EUROMAC2 Plant(s),,EUROMAC2,1 m2,,m2 x RSI,m2,EUROMAC2 Bloc coffrant Ep.35 cm,EUROMAC2 Bloc coffrant Ep.35 cm,ec3x3mtb,46537,44696,https://cqddatastore.blob.core.windows.net/cqd/images/91c64ff041d2465f9ea2736d06367a7d.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,21.0988398,21.0988398,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified EUROMAC2 Plant(s),,EUROMAC2,1 m2,,m2 x RSI,m2,EUROMAC2 Bloc coffrant Ep.45 cm,EUROMAC2 Bloc coffrant Ep.45 cm,ec31d5a3,46537,44696,https://cqddatastore.blob.core.windows.net/cqd/images/5cca02afad6d4597bff3cdd8acae4447.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,31.22949174,31.22949174,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified fermacell Plant(s),,fermacell,1 m2,,m2 x RSI,m2,AESTUVER Tx Brandschutzplatte,"AESTUVER Tx fire protection panels are cement-bonded, glass fiber reinforced lightweight concrete panels that are manufactured in thicknesses between 20 and 60 mm. The panels have a sandwich structure, ie they consist of the components outer and core layer material, the mass ratio of which varies with the thickness. The two cover layers that surround the panel core at the top and bottom are each about 3 mm thick. The cover and core layer material are made from identical raw materials.",ec3p3aej,45024,43199,https://cqddatastore.blob.core.windows.net/cqd/images/2347efd642d847c8ba3a9507f9169ba6.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,24.54,24.54,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified Footprint Plant(s),,Footprint,1 m2,,m2 x RSI,m,#name_is_not_extracted,,ec39wts7,46659,44833,https://cqddatastore.blob.core.windows.net/cqd/images/3f52472e412e4488b3a4ec3d9d34a1fe.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,,,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified G. K. RIZAKOS S.A. Plant(s),,G. K. RIZAKOS S.A.,1 m2,,m2 x RSI,m2,S-P-06987 IPOR EPS031 RF CE,"IPOR is a hybrid Expanded Polystyrene thermal insulating board made of a NEOPOR EPS 100 core raw material and a rigid pink EPS 200, surface layer made of PERIPOR raw material. This innovative product is the ideal solution for the ETICS application in buildings, has thermal conductivity λd = 0,031 W/mK and is CE certified according to EN 13163: 2012 and ETAG 004.",ec32ntdu,46741,44977,https://cqddatastore.blob.core.windows.net/cqd/images/59385adeca0a4495bc9bb54cc77430d0.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,-14.268086 kgCO2e,FALSE,,,,0.274,14.27,0.001914,,,,,,14.268086
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified GEOPANNEL Plant(s),,GEOPANNEL,1 m2,,m2 x RSI,m2,GEOPANNEL® NOISEFREE 1500/10,GEOPANNEL® NOISEFREE 1500/10,ec3a3zk0,47084,45257,https://cqddatastore.blob.core.windows.net/cqd/images/0f52bb3e61444ba18aafe2df763dab19.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,3.721,3.721,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified GEOPANNEL Plant(s),,GEOPANNEL,1 m2,,m2 x RSI,m2,GEOPANNEL® NOISEFREE 1500/10,GEOPANNEL® NOISEFREE 1500/10,ec3gkufc,47084,45257,https://cqddatastore.blob.core.windows.net/cqd/images/5c4901d2348344d289cf8174fc218136.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,3.721,3.721,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified GEOPANNEL Plant(s),,GEOPANNEL,1 m2,,m2 x RSI,m2,GEOpet panneau d'isolation,GEOpet panneau d'isolation,ec3bc1gw,46685,44860,https://cqddatastore.blob.core.windows.net/cqd/images/d8a0c61ac436411bb364a16e260e8564.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,5.9784555,5.9784555,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified GEOPANNEL Plant(s),,GEOPANNEL,1 m2,,m2 x RSI,m2,GEOpet panneau d'isolation,GEOpet panneau d'isolation,ec3wmcp2,46685,44860,https://cqddatastore.blob.core.windows.net/cqd/images/6bcd841cb42a47518b48707387f525c3.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,5.9784555,5.9784555,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified GUTEX Holzfaserplattenwerk H. Plant(s),,GUTEX Holzfaserplattenwerk H.,1 m2,,m2 x RSI,m2,Wood fibre insulating boards,"GUTEX wood fibre insulating boards are board-shaped insulating materials manufactured from wood fibres in accordance with EN 13171. By adding low quantities of polyurethane (PUR) resin, insulating boards are manufactured from wood fibres in a dry process. After production, they are cut and profiled and finished where necessary. Water-repellent and non-water-repellent single-layer insulation panels can be manufactured to a thickness of 240 mm. Directive (EU) No. 305/2011(CPR) applies for placing the product on the market in the EU/EFTA (with the exception of Switzerland). The product requires a Declaration of Performance taking consideration of the harmonised product standard EN 13171:2015-04, 2 Thermal insulation products for buildings - Factorymade wood fibre (WF) products, and CE marking. Other application standards: · DIN 4108-4:2017-03, Thermal protection and saving energy in buildings · DIN 4108-10:2015-12, Thermal protection and saving energy in buildings · DIN EN 622-4:2019-08, Fibreboards · SIA 2001:2015 data sheet: Thermally-insulating construction products · Association pour la certification des matériaux isolants ACERMI certificate · ÖNORM B 6000:2018-08-01, Factory-made insulating materials for thermal and/or noise protection in buildings 2.3 Application GUTEX insulating materials can be used in both old and new buildings: as a thermal insulation composite system for the plaster facade, wall insulation for backventilated facades, on-roof and/or false ceilings, Environmental Product Declaration GUTEX Holzfaserplattenwerk H. Henselmann GmbH + Co KG - Wood fibre insulation boards insulating ceilings between floors, interior insulation of external walls, insulation of installation levels and impact sound insulation for floors. 2.4",ec32md2n,45879,44134,https://cqddatastore.blob.core.windows.net/cqd/images/84b16ae5c82f4052a94ef9a49313ddfc.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,290.9 kgCO2e,TRUE,,,,0.274,-7.936,3.7,,,,,,-11.636
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,Cellomur® - Stisol® Bardage - Stisol® Veture - Stisol® 50 160 mm,Cellomur® - Stisol® Bardage - Stisol® Veture - Stisol® 50 160 mm,ec3fagrt,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/faab470208f847419d7d9c76f2e3c70b.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,6.43,6.43,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,Cellomur® Ultra - Graphipan® 31 - Solichape® Ultra - Stisol® Bardage Ultra 140 mm,Cellomur® Ultra - Graphipan® 31 - Solichape® Ultra - Stisol® Bardage Ultra 140 mm,ec3x6p9g,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/6fef1d54982d41fca75432e70281dfbe.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,5.76,5.76,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,Graphipan® 30 Igni - Stisolmur® Ultra BA RC120 Igni 140 mm,Graphipan® 30 Igni - Stisolmur® Ultra BA RC120 Igni 140 mm,ec3c4ka4,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/285ec8a41a0642aa9e6e644d45bfabd6.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,11.4,11.4,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,"Maxisol® - Stisoletanch® Access - Cellomur® Fondation 3,8m 120 mm","Maxisol® - Stisoletanch® Access - Cellomur® Fondation 3,8m 120 mm",ec39g7px,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/cf2fdf72e9e04d18a5010e3a0b5f39ae.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,7.93,7.93,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,Terradall® Portée - Solichape® - Stisolmur® Th38 100 mm,Terradall® Portée - Solichape® - Stisolmur® Th38 100 mm,ec3sjy54,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/86e812d3be3442c4addcc80528fe1d60.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,4.08,4.08,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified HIRSCH France Plant(s),,HIRSCH France,1 m2,,m2 x RSI,m2,Terradall® Portée Ultra - Graphipan® CEE 103 - Stisolmur® Ultra - Stisolmur® Ultra BA RC30 140 mm,Terradall® Portée Ultra - Graphipan® CEE 103 - Stisolmur® Ultra - Stisolmur® Ultra BA RC30 140 mm,ec37r046,46530,44701,https://cqddatastore.blob.core.windows.net/cqd/images/d3cbe15534124c1a9d579ee229d6a8bc.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,4.72,4.72,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified Holzwerk Gebr. Schneider GmbH Plant(s),,Holzwerk Gebr. Schneider GmbH,1 m2,,m2 x RSI,m3,best wood wood fibre insulation boards,"Best wood SCHNEIDER Holzfaser-Dmmplatten sind nach EN 13171 aus Holzfasern hergestellte, plattenfrmige Holzwerkstoffe. Diese werden im Trockenverfahren unter Zugabe von Bindemittel gefertigt. Die Dmmplatten werden in der Produktion aufgeteilt, teilweise profiliert und zu Verpackungseinheiten konfektioniert. Die betrachtete Produktgruppe umfasst dabei folgende konkrete Produkte: MULTITHERM 110, MULTITHERM 140, TOP 140, TOP 160, TOP 180, TOP 220, ROOM 140, FLOOR 160, FLOOR 220, WALL 140 und WALL 180.",ec35r77j,47016,45189,https://cqddatastore.blob.core.windows.net/cqd/images/701ebc266da44ca8b4be2a4776ebe5a1.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,78.65883817 kgCO2e,FALSE,,,,0.243,,,,,,,,
EC3,07 21 13 Board Insulation,ThermalMoistureProtection,Board,ThermalMoistureProtection >> Insulation >> BoardInsulation,Insulation,BoardInsulation,,,,Product-Specific EPD,,,Unspecified Hunter Panels Plant(s),,Hunter Panels,1 m2,,m2 x RSI,m2,H-Shield and H-Shield CG Energy Smart Polyiso,"Polyisocyanurate (Polyiso) is a cellular closed-cell rigid foam plastic insulation. Polyiso roof insulation boards consist of a
foam core sandwiched between two facers (top and bottom). The foam core is comprised of a thermoset polymer that
hardens by curing from a viscous liquid prepolymer. The rigid foam is produced through the reaction of methylene
diphenylene diisocyanate (MDI) with polyester polyol. Other additives such as catalyst, surfactant, flame retardant, and
blowing agent (pentane or pentane blends) are part of the formulation. Pentane is a hydrocarbon with negligible ozone
depletion potential (ODP) (U.S. EPA, 2018) and low global warming potential (GWP) (U.S. EPA, 2020). For nearly 20 years, the
polyiso industry has only utilized pentane or pentane blends in product formulations. Upon mixing of the components, the
viscous pre-polymer is laid between the facers, and a chemical reaction cross-links polymer chains creating a rigid and
durable cellular structure. For roofing applications, the most common facer is a glass fiber reinforced cellulosic facer (GRF)
produced predominantly from recycled post-consumer and/or post-industrial fibers. Polyiso roof insulation is also
manufactured with polymer-bonded coated glass facer (CGF), consisting of a glass fiber mat coated with polymers. Both
facer types play a critical role in accommodating a continuous manufacturing process.",ec3fbejn,46338,44512,https://cqddatastore.blob.core.windows.net/cqd/images/978ad552f7fd496aba7fca0c3f01c9df.png,,,"Rigid insulation products including rigid foams, wood fiberboard insulation, and rigid mineral wool boards",2.2 kg,,,,PlantGroup,,,FALSE,,,,0.274,2.17659167,2.17659167,,,,,,
